Plcd	Pcpu	Pwifi	Pdata	Pgps	type
0	308	0	902	0	0
0	75	0	902	0	0
0	97	0	902	0	0
0	101	0	902	0	0
0	8	0	902	0	0
0	19	0	902	0	0
0	279	0	902	0	0
0	6	0	902	0	0
0	4	0	902	0	0
0	4	0	902	0	0
0	4	0	902	0	0
0	4	0	405	0	0
0	2	0	405	0	0
0	2	0	405	0	0
0	2	0	405	0	0
0	3	0	405	0	0
0	6	0	405	0	0
0	2	0	405	0	0
0	1	0	405	0	0
0	2	0	405	0	0
0	3	0	405	0	0
0	16	0	405	0	0
0	1	0	405	0	0
0	2	0	10	0	0
0	3	0	10	0	0
0	3	0	10	0	0
0	11	0	10	0	0
0	1	0	10	0	0
0	3	0	10	0	0
0	2	0	10	0	0
0	3	0	10	0	0
0	9	0	10	0	0
0	3	0	10	0	0
0	1	0	10	0	0
0	1	0	405	0	0
0	1	0	902	0	0
0	10	0	902	0	0
0	12	0	902	0	0
0	1	0	902	0	0
0	2	0	902	0	0
0	0	0	405	0	0
0	3	0	405	0	0
0	18	0	405	0	0
0	3	0	405	0	0
0	1	0	405	0	0
0	2	0	405	0	0
0	1	0	405	0	0
0	9	0	405	0	0
0	3	0	405	0	0
0	1	0	405	0	0
0	3	0	405	0	0
0	2	0	405	0	0
0	9	0	10	0	0
0	1	0	10	0	0
0	1	0	10	0	0
0	1	0	10	0	0
0	1	0	10	0	0
0	21	0	10	0	0
0	0	0	10	0	0
0	2	0	10	0	0
0	3	0	10	0	0
0	2	0	10	0	0
0	17	0	10	0	0
0	2	0	10	0	0
0	3	0	10	0	0
0	10	0	10	0	0
0	3	0	10	0	0
0	6	0	10	0	0
0	4	0	10	0	0
0	3	0	10	0	0
0	39	0	10	0	0
0	2	0	10	0	0
0	1	0	10	0	0
0	2	0	10	0	0
0	2	0	10	0	0
0	4	0	10	0	0
0	2	0	10	0	0
0	1	0	10	0	0
0	1	0	10	0	0
0	3	0	10	0	0
0	4	0	10	0	0
0	2	0	10	0	0
0	0	0	10	0	0
0	1	0	10	0	0
0	2	0	10	0	0
0	2	0	10	0	0
0	3	0	10	0	0
0	10	0	10	0	0
0	2	0	10	0	0
0	1	0	10	0	0
0	2	0	10	0	0
0	0	0	10	0	0
0	3	0	10	0	0
0	2	0	10	0	0
