Plcd	Pcpu	Pwifi	Pdata	Pgps	type
0	416	0	0	0	0
0	0	0	0	0	0
0	431	404	0	0	0
0	52	34	0	0	0
0	299	34	0	0	0
0	66	34	0	0	0
0	68	34	0	0	0
0	61	34	0	0	0
0	64	34	0	0	0
0	93	34	0	0	0
0	62	34	0	0	0
0	66	34	0	0	0
0	59	34	0	0	0
0	62	34	0	0	0
0	59	34	0	0	0
0	56	34	0	0	0
0	81	34	0	0	0
0	287	34	0	0	0
0	57	34	0	0	0
0	57	34	0	0	0
0	54	34	0	0	0
0	98	34	0	0	0
0	59	34	0	0	0
0	58	34	0	0	0
0	56	34	0	0	0
0	59	34	0	0	0
0	96	34	0	0	0
0	61	34	0	0	0
0	61	34	0	0	0
0	293	34	0	0	0
0	59	34	0	0	0
0	81	34	0	0	0
0	54	34	0	0	0
0	55	34	0	0	0
0	59	34	0	0	0
0	60	34	0	0	0
0	58	34	0	0	0
0	279	34	0	0	0
0	61	34	0	0	0
0	61	34	0	0	0
0	60	34	0	0	0
0	56	34	0	0	0
0	307	34	0	0	0
0	59	34	0	0	0
0	57	34	0	0	0
0	55	34	0	0	0
0	56	34	0	0	0
0	77	34	0	0	0
0	59	34	0	0	0
0	63	34	0	0	0
0	55	34	0	0	0
0	59	34	0	0	0
0	288	34	0	0	0
0	61	34	0	0	0
0	57	34	0	0	0
0	62	34	0	0	0
0	58	34	0	0	0
0	124	34	0	0	0
0	57	34	0	0	0
0	62	34	0	0	0
0	59	34	0	0	0
0	61	34	0	0	0
0	310	34	0	0	0
0	60	34	0	0	0
0	67	34	0	0	0
0	59	34	0	0	0
0	55	34	0	0	0
0	58	34	0	0	0
0	58	34	0	0	0
0	57	34	0	0	0
0	54	34	0	0	0
0	61	34	0	0	0
0	56	34	0	0	0
0	58	34	0	0	0
0	55	34	0	0	0
0	58	34	0	0	0
0	63	34	0	0	0
0	54	34	0	0	0
0	63	34	0	0	0
0	66	34	0	0	0
0	59	34	0	0	0
0	60	34	0	0	0
0	53	34	0	0	0
0	57	34	0	0	0
0	58	34	0	0	0
0	57	34	0	0	0
0	98	34	0	0	0
0	60	34	0	0	0
0	61	34	0	0	0
0	56	34	0	0	0
0	59	34	0	0	0
0	343	34	0	0	0
0	274	404	0	0	0
0	54	34	0	0	0
0	64	34	0	0	0
0	57	34	0	0	0
0	290	34	0	0	0
0	62	34	0	0	0
0	56	34	0	0	0
0	59	34	0	0	0
0	294	34	0	0	0
0	291	34	0	0	0
0	57	34	0	0	0
0	58	34	0	0	0
0	63	34	0	0	0
0	60	34	0	0	0
0	57	34	0	0	0
0	57	34	0	0	0
0	58	34	0	0	0
0	59	34	0	0	0
0	53	34	0	0	0
0	57	34	0	0	0
0	59	34	0	0	0
0	58	34	0	0	0
0	62	34	0	0	0
0	57	34	0	0	0
0	54	34	0	0	0
0	56	34	0	0	0
0	58	34	0	0	0
0	60	34	0	0	0
0	62	34	0	0	0
0	59	34	0	0	0
0	63	34	0	0	0
0	62	34	0	0	0
0	56	34	0	0	0
0	57	34	0	0	0
0	60	34	0	0	0
0	62	34	0	0	0
0	56	34	0	0	0
0	55	34	0	0	0
0	65	34	0	0	0
0	59	34	0	0	0
0	282	34	0	0	0
0	55	404	0	0	0
0	57	34	0	0	0
0	56	34	0	0	0
0	56	34	0	0	0
0	60	34	0	0	0
0	55	34	0	0	0
0	62	34	0	0	0
